_id,x,y,color
5fc17afe56d81134243064e5,82,1,#ffffff
5fc17afe56d81134243064e6,83,1,#ffffff
5fc17afe56d81134243064e7,84,1,#ffffff
5fc17afe56d81134243064e8,85,1,#ffffff
5fc17afe56d81134243064e9,86,1,#ffffff
5fc17afe56d81134243064ea,87,1,#ffffff
5fc17afe56d81134243064eb,88,1,#ffffff
5fc17afe56d81134243064ec,89,1,#ffffff
5fc17afe56d81134243064ed,90,1,#ffffff
5fc17afe56d81134243064ee,91,1,#ffffff
5fc17afe56d81134243064ef,92,1,#ffffff
5fc17afe56d81134243064f0,93,1,#ffffff
5fc17afe56d81134243064f1,94,1,#ffffff
5fc17afe56d81134243064f2,95,1,#ffffff
5fc17afe56d81134243064f3,96,1,#ffffff
5fc17afe56d81134243064f4,97,1,#ffffff
5fc17afe56d81134243064f5,98,1,#ffffff
5fc17afe56d81134243064f6,99,1,#ffffff
5fc17afe56d81134243064f7,100,1,#ffffff
5fc17afe56d81134243064f8,0,2,#f0d5fb
5fc17afe56d81134243064f9,1,2,#f0d5fb
5fc17afe56d81134243064fa,2,2,#f0d5fb
5fc17afe56d81134243064fb,3,2,#f0d5fb
5fc17afe56d81134243064fc,4,2,#f0d5fb
5fc17afe56d81134243064fd,5,2,#a862c3
5fc17afe56d81134243064fe,6,2,#eacaf7
5fc17afe56d81134243064ff,7,2,#eacaf7
5fc17afe56d8113424306500,8,2,#a862c3
5fc17afe56d8113424306501,9,2,#e9c5f7
5fc17afe56d8113424306502,10,2,#e9c5f7
5fc17afe56d8113424306503,11,2,#e9c5f7
5fc17afe56d8113424306504,12,2,#e9c5f7
5fc17afe56d8113424306505,13,2,#e9c5f7
5fc17afe56d8113424306506,14,2,#e9c5f7
5fc17afe56d8113424306507,15,2,#e9c5f7
5fc17afe56d8113424306508,16,2,#e9c5f7
5fc17afe56d8113424306509,17,2,#e9c5f7
5fc17afe56d811342430650a,18,2,#eec2ff
5fc17afe56d811342430650b,19,2,#eec2ff
5fc17afe56d811342430650c,20,2,#ebb8ff
5fc17afe56d811342430650d,21,2,#ebb8ff
5fc17afe56d811342430650e,22,2,#ebb8ff
5fc17afe56d811342430650f,23,2,#a862c3
5fc17afe56d8113424306510,24,2,#efc8fe
5fc17afe56d8113424306511,25,2,#efc8fe
5fc17afe56d8113424306512,26,2,#f3d7fe
5fc17afe56d8113424306513,27,2,#f3d7fe
5fc17afe56d8113424306514,28,2,#f3d7fe
5fc17afe56d8113424306515,29,2,#f3d7fe
5fc17afe56d8113424306516,30,2,#f1ccff
5fc17afe56d8113424306517,31,2,#f1ccff
5fc17afe56d8113424306518,32,2,#f1ccff
5fc17afe56d8113424306519,33,2,#a862c3
5fc17afe56d811342430651a,34,2,#a862c3
5fc17afe56d811342430651b,35,2,#a862c3
5fc17afe56d811342430651c,36,2,#f0d5fb
5fc17afe56d811342430651d,37,2,#f0d5fb
5fc17afe56d811342430651e,38,2,#f0d5fb
5fc17afe56d811342430651f,39,2,#f0d5fb
5fc17afe56d8113424306520,40,2,#f0d5fb
5fc17afe56d8113424306521,41,2,#f6e0ff
5fc17afe56d8113424306522,42,2,#f3d6ff
5fc17afe56d8113424306523,43,2,#f3d6ff
5fc17afe56d8113424306524,44,2,#f3d6ff
5fc17afe56d8113424306525,45,2,#a862c3
5fc17afe56d8113424306526,46,2,#ffffff
5fc17afe56d8113424306527,47,2,#ffffff
5fc17afe56d8113424306528,48,2,#ffffff
5fc17afe56d8113424306529,49,2,#ffffff
5fc17afe56d811342430652a,50,2,#ffffff
5fc17afe56d811342430652b,51,2,#ffffff
5fc17afe56d811342430652c,52,2,#ffffff
5fc17afe56d811342430652d,53,2,#ffffff
5fc17afe56d811342430652e,54,2,#ffffff
5fc17afe56d811342430652f,55,2,#ffffff
5fc17afe56d8113424306530,56,2,#ffffff
5fc17afe56d8113424306531,57,2,#ffffff
5fc17afe56d8113424306532,58,2,#ffffff
5fc17afe56d8113424306533,59,2,#ffffff
5fc17afe56d8113424306534,60,2,#ffffff
5fc17afe56d8113424306535,61,2,#ffffff
5fc17afe56d8113424306536,62,2,#ffffff
5fc17afe56d8113424306537,63,2,#ffffff
5fc17afe56d8113424306538,64,2,#ffffff
5fc17afe56d8113424306539,65,2,#ffffff
5fc17afe56d811342430653a,66,2,#ffffff
5fc17afe56d811342430653b,67,2,#ffffff
5fc17afe56d811342430653c,68,2,#ffffff
5fc17afe56d811342430653d,69,2,#ffffff
5fc17afe56d811342430653e,70,2,#ffffff
5fc17afe56d811342430653f,71,2,#ffffff
5fc17afe56d8113424306540,72,2,#ffffff
5fc17afe56d8113424306541,73,2,#ffffff
5fc17afe56d8113424306542,74,2,#ffffff
5fc17afe56d8113424306543,75,2,#ffffff
5fc17afe56d8113424306544,76,2,#ffffff
5fc17afe56d8113424306545,77,2,#ffffff
5fc17afe56d8113424306546,78,2,#ffffff
5fc17afe56d8113424306547,79,2,#ffffff
5fc17afe56d8113424306548,80,2,#ffffff
5fc17afe56d8113424306549,81,2,#ffffff
5fc17afe56d811342430654a,82,2,#ffffff
5fc17afe56d811342430654b,83,2,#ffffff
5fc17afe56d811342430654c,84,2,#ffffff
5fc17afe56d811342430654d,85,2,#ffffff
5fc17afe56d811342430654e,86,2,#ffffff
5fc17afe56d811342430654f,87,2,#ffffff
5fc17afe56d8113424306550,88,2,#ffffff
5fc17afe56d8113424306551,89,2,#ffffff
5fc17afe56d8113424306552,90,2,#ffffff
5fc17afe56d8113424306553,91,2,#ffffff
5fc17afe56d8113424306554,92,2,#ffffff
5fc17afe56d8113424306555,93,2,#ffffff
5fc17afe56d8113424306556,94,2,#ffffff
5fc17afe56d8113424306557,95,2,#ffffff
5fc17afe56d8113424306558,96,2,#ffffff
5fc17afe56d8113424306559,97,2,#ffffff
5fc17afe56d811342430655a,98,2,#ffffff
5fc17afe56d811342430655b,99,2,#ffffff
5fc17afe56d811342430655c,100,2,#ffffff
5fc17afe56d811342430655d,0,3,#f5dbff
5fc17afe56d811342430655e,1,3,#a862c3
5fc17afe56d811342430655f,2,3,#f5dbff
5fc17afe56d8113424306560,3,3,#f1ccff
5fc17afe56d8113424306561,4,3,#ffffff
5fc17afe56d8113424306562,5,3,#a862c3
5fc17afe56d8113424306563,6,3,#e7bff7
5fc17afe56d8113424306564,7,3,#e7bff7
5fc17afe56d8113424306565,8,3,#a862c3
5fc17afe56d8113424306566,9,3,#f3d6ff
5fc17afe56d8113424306567,10,3,#f3d6ff
5fc17afe56d8113424306568,11,3,#f3d6ff
5fc17afe56d8113424306569,12,3,#f3d6ff
5fc17afe56d811342430656a,13,3,#f3d6ff
5fc17afe56d811342430656b,14,3,#f3d6ff
5fc17afe56d811342430656c,15,3,#f3d6ff
5fc17afe56d811342430656d,16,3,#f3d6ff
5fc17afe56d811342430656e,17,3,#f0ccff
5fc17afe56d811342430656f,18,3,#f0ccff
5fc17afe56d8113424306570,19,3,#f0ccff
5fc17afe56d8113424306571,20,3,#f0ccff
5fc17afe56d8113424306572,21,3,#a862c3
5fc17afe56d8113424306573,22,3,#f6e0ff
5fc17afe56d8113424306574,23,3,#a862c3
5fc17afe56d8113424306575,24,3,#f6e0ff
5fc17afe56d8113424306576,25,3,#f6e0ff
5fc17afe56d8113424306577,26,3,#f6e0ff
5fc17afe56d8113424306578,27,3,#f6e0ff
5fc17afe56d8113424306579,28,3,#f6e0ff
5fc17afe56d811342430657a,29,3,#f6e0ff
5fc17afe56d811342430657b,30,3,#f6e0ff
5fc17afe56d811342430657c,31,3,#f6e0ff
5fc17afe56d811342430657d,32,3,#f6e0ff
5fc17afe56d811342430657e,33,3,#a862c3
5fc17afe56d811342430657f,34,3,#ffcdbd
5fc17afe56d8113424306580,35,3,#a862c3
5fc17afe56d8113424306581,36,3,#f2d1ff
5fc17afe56d8113424306582,37,3,#f5dbff
5fc17afe56d8113424306583,38,3,#ffffff
5fc17afe56d8113424306584,39,3,#f5dbff
5fc17afe56d8113424306585,40,3,#f5dbff
5fc17afe56d8113424306586,41,3,#f5dbff
5fc17afe56d8113424306587,42,3,#f5dbff
5fc17afe56d8113424306588,43,3,#f5dbff
5fc17afe56d8113424306589,44,3,#f5dbff
5fc17afe56d811342430658a,45,3,#a862c3
5fc17afe56d811342430658b,46,3,#ffffff
5fc17afe56d811342430658c,47,3,#ffffff
5fc17afe56d811342430658d,48,3,#ffffff
5fc17afe56d811342430658e,49,3,#ffffff
5fc17afe56d811342430658f,50,3,#ffffff
5fc17afe56d8113424306590,51,3,#ffffff
5fc17afe56d8113424306591,52,3,#ffffff
5fc17afe56d8113424306592,53,3,#ffffff
5fc17afe56d8113424306593,54,3,#ffffff
5fc17afe56d8113424306594,55,3,#ffffff
5fc17afe56d8113424306595,56,3,#ffffff
5fc17afe56d8113424306596,57,3,#ffffff
5fc17afe56d8113424306597,58,3,#ffffff
5fc17afe56d8113424306598,59,3,#ffffff
5fc17afe56d8113424306599,60,3,#ffffff
5fc17afe56d811342430659a,61,3,#ffffff
5fc17afe56d811342430659b,62,3,#ffffff
5fc17afe56d811342430659c,63,3,#ffffff
5fc17afe56d811342430659d,64,3,#ffffff
5fc17afe56d811342430659e,65,3,#ffffff
5fc17afe56d811342430659f,66,3,#ffffff
5fc17afe56d81134243065a0,67,3,#ffffff
5fc17afe56d81134243065a1,68,3,#ffffff
5fc17afe56d81134243065a2,69,3,#ffffff
5fc17afe56d81134243065a3,70,3,#ffffff
5fc17afe56d81134243065a4,71,3,#ffffff
5fc17afe56d81134243065a5,72,3,#ffffff
5fc17afe56d81134243065a6,73,3,#ffffff
5fc17afe56d81134243065a7,74,3,#ffffff
5fc17afe56d81134243065a8,75,3,#ffffff
5fc17afe56d81134243065a9,76,3,#ffffff
5fc17afe56d81134243065aa,77,3,#ffffff
5fc17afe56d81134243065ab,78,3,#ffffff
5fc17afe56d81134243065ac,79,3,#ffffff
5fc17afe56d81134243065ad,80,3,#ffffff
5fc17afe56d81134243065ae,81,3,#ffffff
5fc17afe56d81134243065af,82,3,#ffffff
5fc17afe56d81134243065b0,83,3,#ffffff
5fc17afe56d81134243065b1,84,3,#ffffff
5fc17afe56d81134243065b2,85,3,#ffffff
5fc17afe56d81134243065b3,86,3,#ffffff
5fc17afe56d81134243065b4,87,3,#ffffff
5fc17afe56d81134243065b5,88,3,#ffffff
5fc17afe56d81134243065b6,89,3,#ffffff
5fc17afe56d81134243065b7,90,3,#ffffff
5fc17afe56d81134243065b8,91,3,#ffffff
5fc17afe56d81134243065b9,92,3,#ffffff
5fc17afe56d81134243065ba,93,3,#ffffff
5fc17afe56d81134243065bb,94,3,#ffffff
5fc17afe56d81134243065bc,95,3,#ffffff
5fc17afe56d81134243065bd,96,3,#ffffff
5fc17afe56d81134243065be,97,3,#ffffff
5fc17afe56d81134243065bf,98,3,#ffffff
5fc17afe56d81134243065c0,99,3,#ffffff
5fc17afe56d81134243065c1,100,3,#ffffff
5fc17afe56d81134243065c2,0,4,#ffffff
5fc17afe56d81134243065c3,1,4,#a862c3
5fc17afe56d81134243065c4,2,4,#ffffff
5fc17afe56d81134243065c5,3,4,#ffffff
5fc17afe56d81134243065c6,4,4,#a862c3
5fc17afe56d81134243065c7,5,4,#ffffff
5fc17afe56d81134243065c8,6,4,#ffffff
5fc17afe56d81134243065c9,7,4,#ffffff
5fc17afe56d81134243065ca,8,4,#a862c3
5fc17afe56d81134243065cb,9,4,#ffffff
5fc17afe56d81134243065cc,10,4,#ffffff
5fc17afe56d81134243065cd,11,4,#ffffff
5fc17afe56d81134243065ce,12,4,#ffffff
5fc17afe56d81134243065cf,13,4,#ffffff
5fc17afe56d81134243065d0,14,4,#ffffff
5fc17afe56d81134243065d1,15,4,#ffffff
5fc17afe56d81134243065d2,16,4,#ffffff
5fc17afe56d81134243065d3,17,4,#ffffff
5fc17afe56d81134243065d4,18,4,#ffffff
5fc17afe56d81134243065d5,19,4,#ffffff
5fc17afe56d81134243065d6,20,4,#ffffff
5fc17afe56d81134243065d7,21,4,#a862c3
5fc17afe56d81134243065d8,22,4,#ffffff
5fc17afe56d81134243065d9,23,4,#a862c3
5fc17afe56d81134243065da,24,4,#f5dbff
5fc17afe56d81134243065db,25,4,#f5dbff
5fc17afe56d81134243065dc,26,4,#ffffff
5fc17afe56d81134243065dd,27,4,#ffffff
5fc17afe56d81134243065de,28,4,#ffffff
5fc17afe56d81134243065df,29,4,#ffffff
5fc17afe56d81134243065e0,30,4,#ffffff
5fc17afe56d81134243065e1,31,4,#ffffff
5fc17afe56d811342430642f,1,0,#f2d9ea
5fc17afe56d81134243065e2,32,4,#f5dbff
5fc17afe56d81134243065e3,33,4,#a862c3
5fc17afe56d81134243065e4,34,4,#f3b19b
5fc17afe56d81134243065e5,35,4,#a862c3
5fc17afe56d81134243065e6,36,4,#f5dbff
5fc17afe56d81134243065e7,37,4,#ffffff
5fc17afe56d81134243065e8,38,4,#ffffff
5fc17afe56d81134243065e9,39,4,#ffffff
5fc17afe56d81134243065ea,40,4,#f5dbff
5fc17afe56d81134243065eb,41,4,#f5dbff
5fc17afe56d81134243065ec,42,4,#f5dbff
5fc17afe56d81134243065ed,43,4,#f5dbff
5fc17afe56d81134243065ee,44,4,#f5dbff
5fc17afe56d81134243065ef,45,4,#a862c3
5fc17afe56d81134243065f0,46,4,#ffffff
5fc17afe56d81134243065f1,47,4,#ffffff
5fc17afe56d81134243065f2,48,4,#ffffff
5fc17afe56d81134243065f3,49,4,#ffffff
5fc17afe56d8113424306430,2,0,#ffd6f2
5fc17afe56d81134243065f4,50,4,#ffffff
5fc17afe56d81134243065f5,51,4,#ffffff
5fc17afe56d81134243065f6,52,4,#ffffff
5fc17afe56d81134243065f7,53,4,#ffffff
5fc17afe56d81134243065f8,54,4,#ffffff
5fc17afe56d81134243065f9,55,4,#ffffff
5fc17afe56d81134243065fa,56,4,#ffffff
5fc17afe56d81134243065fb,57,4,#ffffff
5fc17afe56d81134243065fc,58,4,#ffffff
5fc17afe56d81134243065fd,59,4,#ffffff
5fc17afe56d81134243065fe,60,4,#ffffff
5fc17afe56d81134243065ff,61,4,#ffffff
5fc17afe56d8113424306600,62,4,#ffffff
5fc17afe56d8113424306601,63,4,#ffffff
5fc17afe56d8113424306602,64,4,#ffffff
5fc17afe56d8113424306431,3,0,#ffd6f2
5fc17afe56d8113424306603,65,4,#ffffff
5fc17afe56d8113424306604,66,4,#ffffff
5fc17afe56d8113424306605,67,4,#ffffff
5fc17afe56d8113424306606,68,4,#ffffff
5fc17afe56d8113424306607,69,4,#ffffff
5fc17afe56d8113424306608,70,4,#ffffff
5fc17afe56d8113424306609,71,4,#ffffff
5fc17afe56d811342430660a,72,4,#ffffff
5fc17afe56d811342430660b,73,4,#ffffff
5fc17afe56d811342430660c,74,4,#ffffff
5fc17afe56d811342430660d,75,4,#ffffff
5fc17afe56d811342430660e,76,4,#ffffff
5fc17afe56d811342430660f,77,4,#ffffff
5fc17afe56d8113424306610,78,4,#ffffff
5fc17afe56d8113424306611,79,4,#ffffff
5fc17afe56d8113424306612,80,4,#ffffff
5fc17afe56d8113424306613,81,4,#ffffff
5fc17afe56d8113424306614,82,4,#ffffff
5fc17afe56d8113424306615,83,4,#ffffff
5fc17afe56d8113424306616,84,4,#ffffff
5fc17afe56d8113424306617,85,4,#ffffff
5fc17afe56d8113424306432,4,0,#ffd6f2
5fc17afe56d8113424306618,86,4,#ffffff
5fc17afe56d8113424306619,87,4,#ffffff
5fc17afe56d811342430661a,88,4,#ffffff
5fc17afe56d811342430661b,89,4,#ffffff
5fc17afe56d811342430661c,90,4,#ffffff
5fc17afe56d811342430661d,91,4,#ffffff
5fc17afe56d811342430661e,92,4,#ffffff
5fc17afe56d811342430661f,93,4,#ffffff
5fc17afe56d8113424306620,94,4,#ffffff
5fc17afe56d8113424306621,95,4,#ffffff
5fc17afe56d8113424306622,96,4,#ffffff
5fc17afe56d8113424306623,97,4,#ffffff
5fc17afe56d8113424306624,98,4,#ffffff
5fc17afe56d8113424306625,99,4,#ffffff
5fc17afe56d8113424306626,100,4,#ffffff
5fc17afe56d8113424306627,0,5,#a862c3
5fc17afe56d8113424306628,1,5,#ffffff
5fc17afe56d8113424306629,2,5,#ffffff
5fc17afe56d811342430662a,3,5,#ffffff
5fc17afe56d8113424306433,5,0,#ffccef
5fc17afe56d811342430662b,4,5,#a862c3
5fc17afe56d811342430662c,5,5,#ffffff
5fc17afe56d811342430662d,6,5,#ffffff
5fc17afe56d811342430662e,7,5,#ffffff
5fc17afe56d811342430662f,8,5,#a862c3
5fc17afe56d8113424306630,9,5,#ffffff
5fc17afe56d8113424306631,10,5,#ffffff
5fc17afe56d8113424306632,11,5,#ffffff
5fc17afe56d8113424306633,12,5,#ffffff
5fc17afe56d8113424306634,13,5,#ffffff
5fc17afe56d8113424306635,14,5,#ffffff
5fc17afe56d8113424306636,15,5,#ffffff
5fc17afe56d8113424306434,6,0,#a860c3
5fc17afe56d8113424306637,16,5,#ffffff
5fc17afe56d8113424306638,17,5,#ffffff
5fc17afe56d8113424306639,18,5,#ffffff
5fc17afe56d811342430663a,19,5,#ffffff
5fc17afe56d811342430663b,20,5,#ffffff
5fc17afe56d811342430663c,21,5,#a862c3
5fc17afe56d811342430663d,22,5,#ffffff
5fc17afe56d811342430663e,23,5,#a862c3
5fc17afe56d811342430663f,24,5,#ffffff
5fc17afe56d8113424306640,25,5,#ffffff
5fc17afe56d8113424306641,26,5,#ffffff
5fc17afe56d8113424306642,27,5,#ffffff
5fc17afe56d8113424306643,28,5,#ffffff
5fc17afe56d8113424306435,7,0,#f3e9f7
5fc17afe56d8113424306644,29,5,#ffffff
5fc17afe56d8113424306645,30,5,#ffffff
5fc17afe56d8113424306646,31,5,#ffffff
5fc17afe56d8113424306647,32,5,#ffffff
5fc17afe56d8113424306648,33,5,#a862c3
5fc17afe56d8113424306649,34,5,#f3b19b
5fc17afe56d811342430664a,35,5,#a862c3
5fc17afe56d811342430664b,36,5,#ffffff
5fc17afe56d811342430664c,37,5,#ffffff
5fc17afe56d811342430664d,38,5,#ffffff
5fc17afe56d811342430664e,39,5,#ffffff
5fc17afe56d811342430664f,40,5,#ffffff
5fc17afe56d8113424306650,41,5,#ffffff
5fc17afe56d8113424306651,42,5,#ffffff
5fc17afe56d8113424306652,43,5,#ffffff
5fc17afe56d8113424306653,44,5,#ffffff
5fc17afe56d8113424306654,45,5,#f5dbff
5fc17afe56d8113424306655,46,5,#ffffff
5fc17afe56d8113424306656,47,5,#ffffff
5fc17afe56d8113424306657,48,5,#ffffff
5fc17afe56d8113424306658,49,5,#ffffff
5fc17afe56d8113424306436,8,0,#e6c2f5
5fc17afe56d8113424306659,50,5,#ffffff
5fc17afe56d811342430665a,51,5,#ffffff
5fc17afe56d811342430665b,52,5,#ffffff
5fc17afe56d811342430665c,53,5,#ffffff
5fc17afe56d811342430665d,54,5,#ffffff
5fc17afe56d811342430665e,55,5,#ffffff
5fc17afe56d811342430665f,56,5,#ffffff
5fc17afe56d8113424306660,57,5,#ffffff
5fc17afe56d8113424306661,58,5,#ffffff
5fc17afe56d8113424306662,59,5,#ffffff
